Outcome Measure ID,Drug Group,Animal,Sex,Type of Ischaemia,Anaesthetic ID,Method of Induction of Injury,Method of Quantification of Injury,Ventiliation,Route of Drug Delivery,Comorbidity,Cotreatment in both Groups,Cotreatment in Treatment Group Only,Peer Review Publication,Control of Temperature,Monitoring of Physiological Variables,Random Allocation to Group,Blinded Induction of Ischaemia,Blinded Assessment of Outcome,Anaesthetic without marked intrinsic neuroprotective activity,Use of Comorbid Animals,Sample Size Calculation,Compliance with Animal Welfare Regulations,Statement of Potential Conflicts of Interest,Time of Administration (mins),Time of Assessment (hrs),yi,si,yi.smd,si.smd
14824,PPAR-gamma agonist,Rat,Male,Temporary,1,5,16,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-1440,24,79.89690722,37.24204509,4.61178326,2.064472512
14832,PPAR-gamma agonist,Rat,Male,Thrombotic,3,36,1,Unknown,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,48,48.69565217,13.14488759,1.751233146,0.614124028
14850,PPAR-gamma agonist,Rat,Male,Temporary,1,5,16,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-1440,24,72.12121212,13.45672928,2.856279929,0.916206048
14852,PPAR-gamma agonist,Rat,Male,Temporary,1,5,16,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-1440,528,53.57142857,11.627729,2.738661693,1.091390484
14853,PPAR-gamma agonist,Mouse,Male,Temporary,2,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,6.848847139,20.59823286,0.224153626,0.818736116
14854,PPAR-gamma agonist,Mouse,Male,Temporary,2,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,28.7617421,20.91862845,0.881610555,0.850480221
14855,PPAR-gamma agonist,Mouse,Male,Temporary,2,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,44.93595218,20.29578376,1.576971375,0.920827418
14856,PPAR-gamma agonist,Mouse,Male,Temporary,2,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,63.84286934,20.15154354,2.324071247,1.029731978
14857,PPAR-gamma agonist,Mouse,Male,Temporary,2,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,58.08710504,21.08530231,1.725578456,0.940050231
14858,PPAR-gamma agonist,Mouse,Male,Temporary,2,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,168,35.66406992,12.95282947,1.236148649,0.525892602
14859,PPAR-gamma agonist,Mouse,Male,Temporary,2,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,168,37.5,12.41974235,1.355573672,0.536255552
14870,Rho GTPase inhibitor,Rat,Male,Temporary,3,17,1,Unknown,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-2880,26,30.07518797,28.18759288,0.456999707,0.454425065
14872,Rho GTPase inhibitor,Rat,Male,Temporary,3,17,1,Unknown,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-2880,26,52,10.43455797,2.134493563,0.58467516
14881,Rho GTPase inhibitor,Mouse,Male,Temporary,1,17,1,Spontaneous,SubCut,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-20160,24,27.89046653,10.12777909,1.177056241,0.481159684
14892,PPAR-gamma agonist,Rat,Male,Temporary,6,17,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-10080,24,34.03718878,4.890047478,3.205007284,0.784406882
14893,PPAR-gamma agonist,Rat,Male,Temporary,6,17,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-10080,24,67.88528207,4.412462662,7.979603952,1.585676454
14898,Rho GTPase inhibitor,Mouse,Unknown,Temporary,2,1,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-60,48,43.5078534,16.82250363,1.477417909,0.761640344
14899,PPAR-gamma agonist,Rat,Male,Temporary,6,17,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-10080,840,89.63768116,1.600831629,19.8936788,2.779667259
14908,Rho GTPase inhibitor,Mouse,Male,Permanent,2,17,1,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-30,24,42.79702169,22.70070642,0.698971867,0.386226508
14909,Rho GTPase inhibitor,Mouse,Male,Permanent,2,17,1,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-30,24,53.7037037,14.74571621,1.267635026,0.414106389
14910,Stem Cells,Rat,Both,Temporary,4,17,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4440,170,-6.765116743,3.616593122,-1.34397123,0.923952388
14912,Stem Cells,Rat,Both,Temporary,4,17,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4440,338,-28.50204002,8.341874147,-2.044039298,1.089408706
14914,Stem Cells,Rat,Both,Temporary,4,17,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4440,506,-48.14338235,7.302186965,-5.499922153,2.201925348
14916,Stem Cells,Rat,Both,Temporary,4,17,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4440,842,-44.9005425,6.113522635,-6.823381968,2.671913358
14933,PPAR-gamma agonist,Rat,Male,Permanent,1,18,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10,48,40.7654921,16.28314339,2.115339299,1.103509498
14934,PPAR-gamma agonist,Rat,Male,Permanent,1,18,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10,48,38.54799514,15.96631564,2.197522154,1.123113468
14942,PPAR-gamma agonist,Rat,Male,Permanent,1,18,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,120,48,42.34507898,14.95026047,4.23474783,1.695634155
14943,PPAR-gamma agonist,Rat,Male,Permanent,1,18,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10,48,29.32862191,17.74072131,0.862581646,0.870803125
14948,PPAR-gamma agonist,Rat,Male,Permanent,1,18,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10,48,35.33568905,18.73452003,0.945818149,0.881382793
14949,PPAR-gamma agonist,Rat,Male,Permanent,1,18,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,120,48,29.32862191,12.24319162,3.607944075,1.506578096
14954,Rho GTPase inhibitor,Rat,Male,Temporary,1,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-30,48,45.45454545,17.55275402,1.109168722,0.488161699
14958,PPAR-gamma agonist,Rat,Male,Temporary,1,17,1,Spontaneous,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-4320,24,62.84523189,8.170364401,2.575170404,0.485204814
14959,PPAR-gamma agonist,Rat,Male,Permanent,1,17,1,Spontaneous,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-4320,24,-6.152732537,10.54547483,-0.310941839,0.582521374
14966,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-240,72,65.8045977,15.68021288,5.991319951,2.259893005
14967,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-240,72,59.88505747,15.51460706,6.555569322,2.077608939
14968,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,121,72,53.76436782,15.69718688,4.802916265,1.902356373
14969,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,121,72,50.94827586,15.64502214,4.836715594,1.912264917
14970,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-240,72,56.89655172,15.66124342,5.296081369,2.048594857
14971,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-240,72,46.83908046,15.593046,4.478636272,1.581299318
14972,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,121,72,43.3908046,15.96784255,3.064128321,1.425501537
14973,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,121,72,36.58045977,15.79812153,2.955324249,1.398597656
14974,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,36.16398243,9.922475814,2.237633172,0.971989231
14975,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,39.52240408,7.538547148,3.230283912,1.217004607
14976,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,34.45130131,7.733887819,2.719519236,1.086650258
14977,PPAR-gamma agonist,Rat,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-240,72,42.01780415,14.42341635,2.456310752,1.380717442
14978,PPAR-gamma agonist,Rat,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,180,72,33.82789318,14.50336313,1.930666917,1.217999287
14979,PPAR-gamma agonist,Rat,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,180,72,26.94362018,14.33554737,1.619166829,1.131703167
14980,PPAR-gamma agonist,Rat,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-240,72,57.27676369,10.12498893,5.686251937,2.594054506
14981,PPAR-gamma agonist,Rat,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,180,72,48.24864332,10.06096567,4.991731599,2.317153968
14983,PPAR-gamma agonist,Rat,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,180,72,42.96990627,10.29594603,3.871776515,1.883851725
15013,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,59.66981132,16.76287941,5.476684009,3.053026137
15014,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,58.25471698,16.62292528,6.524751069,3.555658176
15015,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,48.3490566,17.17590085,3.149367514,2.004825763
15016,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,37.02830189,16.86873178,3.039450751,1.959510543
15017,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,18.33726415,17.42571836,1.04516884,1.299415284
15018,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,9.198113208,17.24442114,0.575595875,1.219628632
15019,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,121,72,52.80898876,13.34848485,4.585365854,2.510636596
15020,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,39.5505618,13.51204768,3.060869565,1.863869715
15021,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,300,72,21.57303371,13.34848485,1.873170732,1.432355704
15022,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,360,72,9.887640449,14.32476312,0.533333333,1.126516717
15023,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,480,72,8.08988764,13.66407169,0.573134328,1.131251021
15025,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,45.24158126,9.075050414,3.175447229,1.202659483
15027,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-240,72,30.99941894,8.31898486,2.506501788,0.952588273
15028,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,21.99302731,8.099100157,1.918805994,0.842138755
15030,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-240,72,68.50574713,6.982323772,7.075247031,2.060109992
15031,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,240,72,54.57471264,7.195743289,5.160488181,1.56791125
15032,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,Oral,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-30240,72,48.17428659,5.544033891,4.34820701,1.106987468
15033,PPAR-gamma agonist,Mouse,Unknown,Temporary,1,17,1,Spontaneous,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-30240,72,56.09382968,6.292326425,4.460922144,1.129057688
15034,PPAR-gamma agonist,Rat,Male,Thrombotic,2,36,1,Unknown,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,180,3,46.05710401,13.77436788,1.580649606,0.594629544
15035,PPAR-gamma agonist,Rat,Male,Temporary,3,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-7200,48,32.07388749,13.16975994,0.925714647,0.424972699
15036,PPAR-gamma agonist,Rat,Male,Temporary,3,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-7200,48,14.08045977,7.585819875,0.669603504,0.383459444
15044,PPAR-gamma agonist,Rat,Male,Temporary,3,17,4,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-7200,48,44.92031873,18.52845656,1.258523749,0.906893236
15045,PPAR-gamma agonist,Rat,Male,Temporary,3,17,4,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-7200,48,43.25199203,17.98122165,1.261740442,0.907520773
15046,PPAR-gamma agonist,Rat,Male,Temporary,3,17,4,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-7200,48,-33.88625592,15.20701249,-0.758263264,0.730468547
15047,PPAR-gamma agonist,Rat,Male,Temporary,3,17,4,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-7200,48,-40.16587678,10.06202547,-1.518263427,0.796646147
15048,PPAR-gamma agonist,Rat,Male,Thrombotic,2,36,1,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-20160,48,24.9500998,10.08266595,1.56935965,0.662447219
15049,PPAR-gamma agonist,Rat,Male,Thrombotic,2,36,1,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-20160,48,19.92015968,10.51780683,1.10329342,0.61632578
15050,PPAR-gamma agonist,Rat,Male,Thrombotic,2,36,1,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,60,48,13.00962917,13.84283052,0.42141948,0.665683369
15051,PPAR-gamma agonist,Rat,Male,Thrombotic,2,36,1,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,180,48,13.03011678,12.78566083,0.497185108,0.668562138
15052,PPAR-gamma agonist,Rat,Male,Thrombotic,2,36,1,Unknown,Oral,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,360,48,6.63798402,13.85721083,0.214599853,0.660208221
15061,PPAR-gamma agonist,Rat,Male,Thrombotic,1,36,1,Unknown,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,72,56.09856263,26.31222748,0.894599402,0.487526168
15063,Stem cells,Rat,Male,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,360,168,32.16510903,9.209020424,1.913295687,1.055529873
15072,Stem Cells,Rat,Male,Temporary,1,17,1,Unknown,IArterial,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,30.50847458,16.82852265,0.912709731,0.629190786
15073,Stem Cells,Rat,Male,Temporary,1,17,1,Unknown,IArterial,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,-12.59079903,22.12064627,-0.384346827,0.759146294
15084,Angiotensin Receptor Blocker (ARB),Rat,Male,Permanent,70,5,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-10080,24,3.768844221,12.37548779,0.14665533,0.708236328
15085,Angiotensin Receptor Blocker (ARB),Rat,Male,Permanent,70,5,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-10080,24,6.281407035,13.56900237,0.209198499,0.709403287
15086,Angiotensin Receptor Blocker (ARB),Rat,Male,Permanent,70,5,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-10080,24,35.92964824,10.6257942,1.928783322,0.881207491
15087,Angiotensin Receptor Blocker (ARB),Rat,Male,Permanent,70,5,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-10080,24,6.150583245,5.738665638,0.461233841,0.718201178
15088,Angiotensin Receptor Blocker (ARB),Rat,Male,Permanent,70,5,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-10080,24,4.984093319,5.407101739,0.408251659,0.715813319
15089,Angiotensin Receptor Blocker (ARB),Rat,Male,Permanent,70,5,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-10080,24,35.94909862,9.764450756,1.395237807,0.802931719
15094,PPAR-gamma agonist,Rat,Unknown,Temporary,3,18,6,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30,24.5,30.3465765,22.3938649,0.444570736,1.003381018
15095,PPAR-gamma agonist,Rat,Unknown,Temporary,3,18,6,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30,24.5,7.18512257,13.52034826,0.294854115,1.059389419
15096,PPAR-gamma agonist,Rat,Unknown,Temporary,3,18,6,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30,24.5,55.18174134,9.806203282,5.631227236,5.786693767
15097,PPAR-gamma agonist,Rat,Unknown,Temporary,3,18,6,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30,24.5,79.1885038,9.937502678,8.48478394,3.919749333
15098,PPAR-gamma agonist,Rat,Unknown,Temporary,3,18,6,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30,24.5,55.98478445,11.96434128,2.926458178,3.130147276
